ng_range	score	w_comp	vaf_range 	TP	FP	TN	FN	FN_u	FN_o	sens.	spec.	acc.	youden	prec.	recall	F1	FDR	mean_youden
8.0_64.0	1.5	0.1	>=0.5     	122	289	405	18	18	0	0.871	0.584	0.632	0.455	0.297	0.871	0.443	0.703	0.445
4.0_64.0	1.8	1.0	>=0.5     	181	519	753	29	29	0	0.862	0.592	0.63	0.454	0.259	0.862	0.398	0.741	0.445
8.0_64.0	0.5	0.6	>=0.5     	70	32	662	70	18	52	0.5	0.954	0.878	0.454	0.686	0.5	0.578	0.314	0.443
8.0_64.0	0.5	0.6	>=0.25    	103	54	3499	117	34	83	0.468	0.985	0.955	0.453	0.656	0.468	0.546	0.344	0.43
4.0_64.0	0.6	0.9	>=0.375   	127	51	1659	137	40	97	0.481	0.97	0.905	0.451	0.713	0.481	0.574	0.287	0.44
4.0_64.0	0.5	0.5	>=0.1_0.125	189	568	20837	207	84	123	0.477	0.973	0.964	0.45	0.25	0.477	0.328	0.75	0.44
4.0_64.0	1.3	0.5	>=0.1_0.125	296	6364	15041	100	84	16	0.747	0.703	0.703	0.45	0.044	0.747	0.083	0.956	0.558
4.0_64.0	1.5	0.1	>=0.5     	181	524	748	29	29	0	0.862	0.588	0.627	0.45	0.257	0.862	0.396	0.743	0.452
8.0_64.0	1.5	0.9	>=0.1_0.125	210	4599	8715	54	47	7	0.795	0.655	0.657	0.45	0.044	0.795	0.083	0.956	0.575
8.0_64.0	0.4	0.3	>=0.25    	102	52	3501	118	34	84	0.464	0.985	0.955	0.449	0.662	0.464	0.546	0.338	0.425
4.0_64.0	0.4	0.3	>=0.375   	126	50	1660	138	40	98	0.477	0.971	0.905	0.448	0.716	0.477	0.573	0.284	0.436
4.0_64.0	0.6	0.8	>=0.1_0.125	189	637	20768	207	84	123	0.477	0.97	0.961	0.447	0.229	0.477	0.309	0.771	0.441
4.0_64.0	1.6	0.5	>=0.25    	270	2324	3945	60	59	1	0.818	0.629	0.639	0.447	0.104	0.818	0.185	0.896	0.45
8.0_64.0	1.4	0.5	>=0.1_0.125	211	4693	8621	53	47	6	0.799	0.648	0.65	0.447	0.043	0.799	0.082	0.957	0.546
8.0_64.0	1.5	0.2	>=0.7_0.75	76	103	144	12	12	0	0.864	0.583	0.657	0.447	0.425	0.864	0.57	0.575	0.442
8.0_64.0	1.6	0.4	>=0.25    	186	1414	2139	34	34	0	0.845	0.602	0.616	0.447	0.116	0.845	0.204	0.884	0.443
8.0_64.0	1.6	0.4	>=0.7_0.75	76	103	144	12	12	0	0.864	0.583	0.657	0.447	0.425	0.864	0.57	0.575	0.442
4.0_64.0	0.6	0.9	>=0.25    	153	110	6159	177	59	118	0.464	0.982	0.957	0.446	0.582	0.464	0.516	0.418	0.428
4.0_64.0	1.4	0.8	>=0.1_0.125	297	6499	14906	99	84	15	0.75	0.696	0.697	0.446	0.044	0.75	0.083	0.956	0.557
8.0_64.0	0.4	0.3	>=0.7_0.75	45	16	231	43	12	31	0.511	0.935	0.824	0.446	0.738	0.511	0.604	0.262	0.442
8.0_64.0	0.5	0.6	>=0.7_0.75	45	16	231	43	12	31	0.511	0.935	0.824	0.446	0.738	0.511	0.604	0.262	0.442
8.0_64.0	0.6	0.9	>=0.7_0.75	45	16	231	43	12	31	0.511	0.935	0.824	0.446	0.738	0.511	0.604	0.262	0.442
8.0_64.0	1.5	0.1	>=0.25    	186	1419	2134	34	34	0	0.845	0.601	0.615	0.446	0.116	0.845	0.204	0.884	0.436
4.0_64.0	1.7	0.8	>=0.25    	270	2336	3933	60	59	1	0.818	0.627	0.637	0.445	0.104	0.818	0.185	0.896	0.446
8.0_64.0	1.5	0.3	>=1.0     	38	39	54	6	6	0	0.864	0.581	0.672	0.445	0.494	0.864	0.629	0.506	0.445
8.0_64.0	1.6	0.5	>=1.0     	38	39	54	6	6	0	0.864	0.581	0.672	0.445	0.494	0.864	0.629	0.506	0.445
8.0_64.0	1.7	0.7	>=0.25    	186	1420	2133	34	34	0	0.845	0.6	0.615	0.445	0.116	0.845	0.204	0.884	0.438
4.0_64.0	1.8	1.0	>=0.7_0.75	114	189	261	18	18	0	0.864	0.58	0.644	0.444	0.376	0.864	0.524	0.624	0.438
4.0_64.0	0.3	0.0	>=0.7_0.75	65	22	428	67	18	49	0.492	0.951	0.847	0.443	0.747	0.492	0.593	0.253	0.44
4.0_64.0	0.5	0.6	>=0.375   	125	51	1659	139	40	99	0.473	0.97	0.904	0.443	0.71	0.473	0.568	0.29	0.432
4.0_64.0	1.2	0.1	>=0.1_0.125	296	6507	14898	100	84	16	0.747	0.696	0.697	0.443	0.044	0.747	0.083	0.956	0.528
4.0_64.0	1.5	0.2	>=0.25    	270	2353	3916	60	59	1	0.818	0.625	0.634	0.443	0.103	0.818	0.183	0.897	0.436
4.0_64.0	1.6	0.4	>=0.375   	223	689	1021	41	40	1	0.845	0.597	0.63	0.442	0.245	0.845	0.38	0.755	0.443
4.0_64.0	1.7	0.7	>=0.375   	223	689	1021	41	40	1	0.845	0.597	0.63	0.442	0.245	0.845	0.38	0.755	0.435
4.0_64.0	1.7	0.7	>=1.0     	57	70	96	9	9	0	0.864	0.578	0.659	0.442	0.449	0.864	0.591	0.551	0.442
8.0_64.0	1.5	0.8	>=0.1_0.125	212	4813	8501	52	47	5	0.803	0.639	0.642	0.442	0.042	0.803	0.08	0.958	0.564
8.0_64.0	0.6	0.9	>=0.1_0.125	124	390	12924	140	47	93	0.47	0.971	0.961	0.441	0.241	0.47	0.319	0.759	0.431
8.0_64.0	1.8	1.0	>=0.25    	186	1437	2116	34	34	0	0.845	0.596	0.61	0.441	0.115	0.845	0.202	0.885	0.432
8.0_64.0	1.6	0.3	>=0.375   	151	393	548	25	25	0	0.858	0.582	0.626	0.44	0.278	0.858	0.42	0.722	0.435
4.0_64.0	1.3	0.4	>=0.1_0.125	298	6715	14690	98	84	14	0.753	0.686	0.687	0.439	0.042	0.753	0.08	0.958	0.538
8.0_64.0	1.6	0.3	>=0.5     	122	300	394	18	18	0	0.871	0.568	0.619	0.439	0.289	0.871	0.434	0.711	0.437
8.0_64.0	1.3	0.1	>=0.1_0.125	211	4810	8504	53	47	6	0.799	0.639	0.642	0.438	0.042	0.799	0.08	0.958	0.522
4.0_64.0	1.6	0.3	>=0.7_0.75	114	192	258	18	18	0	0.864	0.573	0.639	0.437	0.373	0.864	0.521	0.627	0.436
8.0_64.0	0.3	0.0	>=0.375   	82	28	913	94	25	69	0.466	0.97	0.891	0.436	0.745	0.466	0.573	0.255	0.417
4.0_64.0	0.5	0.6	>=0.25    	149	105	6164	181	59	122	0.452	0.983	0.957	0.435	0.587	0.452	0.511	0.413	0.416
4.0_64.0	0.5	0.7	>=1.0     	33	11	155	33	9	24	0.5	0.934	0.81	0.434	0.75	0.5	0.6	0.25	0.434
8.0_64.0	1.4	0.1	>=1.0     	38	40	53	6	6	0	0.864	0.57	0.664	0.434	0.487	0.864	0.623	0.513	0.434
4.0_64.0	1.8	1.0	>=0.375   	223	705	1005	41	40	1	0.845	0.588	0.622	0.433	0.24	0.845	0.374	0.76	0.422
4.0_64.0	0.4	0.3	>=0.25    	148	98	6171	182	59	123	0.448	0.984	0.958	0.432	0.602	0.448	0.514	0.398	0.413
4.0_64.0	1.5	0.1	>=0.375   	223	708	1002	41	40	1	0.845	0.586	0.621	0.431	0.24	0.845	0.374	0.76	0.429
8.0_64.0	0.4	0.3	>=0.1_0.125	120	325	12989	144	47	97	0.455	0.976	0.965	0.431	0.27	0.455	0.339	0.73	0.418
8.0_64.0	1.5	0.1	>=0.7_0.75	76	107	140	12	12	0	0.864	0.567	0.645	0.431	0.415	0.864	0.561	0.585	0.429
8.0_64.0	1.6	0.3	>=0.7_0.75	76	107	140	12	12	0	0.864	0.567	0.645	0.431	0.415	0.864	0.561	0.585	0.429
8.0_64.0	1.7	0.7	>=0.7_0.75	76	107	140	12	12	0	0.864	0.567	0.645	0.431	0.415	0.864	0.561	0.585	0.429
4.0_64.0	0.3	0.0	>=0.375   	120	43	1667	144	40	104	0.455	0.975	0.905	0.43	0.736	0.455	0.562	0.264	0.412
4.0_64.0	1.6	0.3	>=1.0     	57	72	94	9	9	0	0.864	0.566	0.651	0.43	0.442	0.864	0.585	0.558	0.43
8.0_64.0	1.5	0.0	>=0.375   	151	403	538	25	25	0	0.858	0.572	0.617	0.43	0.273	0.858	0.414	0.727	0.425
8.0_64.0	1.5	0.7	>=0.1_0.125	214	5069	8245	50	47	3	0.811	0.619	0.623	0.43	0.041	0.811	0.078	0.959	0.536
8.0_64.0	0.5	0.6	>=0.1_0.125	120	345	12969	144	47	97	0.455	0.974	0.964	0.429	0.258	0.455	0.329	0.742	0.418
4.0_64.0	0.4	0.4	>=1.0     	33	12	154	33	9	24	0.5	0.928	0.806	0.428	0.733	0.5	0.594	0.267	0.428
4.0_64.0	1.4	0.7	>=0.1_0.125	297	6889	14516	99	84	15	0.75	0.678	0.679	0.428	0.041	0.75	0.078	0.959	0.535
8.0_64.0	0.3	0.0	>=0.7_0.75	43	15	232	45	12	33	0.489	0.939	0.821	0.428	0.741	0.489	0.589	0.259	0.423
8.0_64.0	1.4	0.4	>=0.1_0.125	211	4939	8375	53	47	6	0.799	0.629	0.632	0.428	0.041	0.799	0.078	0.959	0.526
8.0_64.0	1.7	0.6	>=0.375   	151	405	536	25	25	0	0.858	0.57	0.615	0.428	0.272	0.858	0.413	0.728	0.416
4.0_64.0	1.2	0.0	>=0.1_0.125	298	6976	14429	98	84	14	0.753	0.674	0.676	0.427	0.041	0.753	0.078	0.959	0.513
8.0_64.0	1.8	1.0	>=0.7_0.75	76	108	139	12	12	0	0.864	0.563	0.642	0.427	0.413	0.864	0.559	0.587	0.422
4.0_64.0	0.6	1.0	>=0.7_0.75	60	13	437	72	18	54	0.455	0.971	0.854	0.426	0.822	0.455	0.586	0.178	0.424
4.0_64.0	1.6	0.3	>=0.5     	181	554	718	29	29	0	0.862	0.564	0.607	0.426	0.246	0.862	0.383	0.754	0.43
8.0_64.0	1.5	0.0	>=0.5     	122	309	385	18	18	0	0.871	0.555	0.608	0.426	0.283	0.871	0.427	0.717	0.425
4.0_64.0	1.3	0.3	>=0.1_0.125	299	7071	14334	97	84	13	0.755	0.67	0.671	0.425	0.041	0.755	0.078	0.959	0.514
8.0_64.0	0.5	0.7	>=1.0     	22	7	86	22	6	16	0.5	0.925	0.788	0.425	0.759	0.5	0.603	0.241	0.425
4.0_64.0	1.8	0.9	>=0.5     	181	557	715	29	29	0	0.862	0.562	0.605	0.424	0.245	0.862	0.382	0.755	0.416
8.0_64.0	1.6	1.0	>=0.1_0.125	215	5195	8119	49	47	2	0.814	0.61	0.614	0.424	0.04	0.814	0.076	0.96	0.552
8.0_64.0	1.7	0.6	>=0.5     	122	310	384	18	18	0	0.871	0.553	0.607	0.424	0.282	0.871	0.426	0.718	0.414
4.0_64.0	1.5	1.0	>=0.1_0.125	298	7072	14333	98	84	14	0.753	0.67	0.671	0.423	0.04	0.753	0.076	0.96	0.536
8.0_64.0	1.4	0.0	>=1.0     	38	41	52	6	6	0	0.864	0.559	0.657	0.423	0.481	0.864	0.618	0.519	0.423
8.0_64.0	1.5	0.1	>=1.0     	38	41	52	6	6	0	0.864	0.559	0.657	0.423	0.481	0.864	0.618	0.519	0.423
8.0_64.0	1.5	0.2	>=1.0     	38	41	52	6	6	0	0.864	0.559	0.657	0.423	0.481	0.864	0.618	0.519	0.423
8.0_64.0	1.6	0.3	>=1.0     	38	41	52	6	6	0	0.864	0.559	0.657	0.423	0.481	0.864	0.618	0.519	0.423
8.0_64.0	1.6	0.4	>=1.0     	38	41	52	6	6	0	0.864	0.559	0.657	0.423	0.481	0.864	0.618	0.519	0.423
8.0_64.0	1.7	0.7	>=1.0     	38	41	52	6	6	0	0.864	0.559	0.657	0.423	0.481	0.864	0.618	0.519	0.423
8.0_64.0	1.8	0.9	>=0.5     	122	311	383	18	18	0	0.871	0.552	0.606	0.423	0.282	0.871	0.426	0.718	0.405
8.0_64.0	1.6	0.3	>=0.25    	186	1505	2048	34	34	0	0.845	0.576	0.592	0.421	0.11	0.845	0.195	0.89	0.422
8.0_64.0	1.8	0.9	>=0.375   	151	411	530	25	25	0	0.858	0.563	0.61	0.421	0.269	0.858	0.41	0.731	0.404
4.0_64.0	1.4	0.6	>=0.1_0.125	300	7236	14169	96	84	12	0.758	0.662	0.664	0.42	0.04	0.758	0.076	0.96	0.523
4.0_64.0	1.5	0.0	>=0.7_0.75	114	200	250	18	18	0	0.864	0.556	0.625	0.42	0.363	0.864	0.511	0.637	0.418
4.0_64.0	1.6	0.4	>=0.25    	270	2495	3774	60	59	1	0.818	0.602	0.613	0.42	0.098	0.818	0.175	0.902	0.417
4.0_64.0	1.7	0.6	>=0.5     	181	562	710	29	29	0	0.862	0.558	0.601	0.42	0.244	0.862	0.38	0.756	0.415
4.0_64.0	1.7	0.7	>=0.25    	270	2495	3774	60	59	1	0.818	0.602	0.613	0.42	0.098	0.818	0.175	0.902	0.411
4.0_64.0	0.5	0.8	>=1.0     	30	6	160	36	9	27	0.455	0.964	0.819	0.419	0.833	0.455	0.589	0.167	0.419
8.0_64.0	1.3	0.0	>=0.1_0.125	211	5062	8252	53	47	6	0.799	0.62	0.623	0.419	0.04	0.799	0.076	0.96	0.49
8.0_64.0	1.5	0.0	>=0.7_0.75	76	110	137	12	12	0	0.864	0.555	0.636	0.419	0.409	0.864	0.555	0.591	0.417
4.0_64.0	1.8	1.0	>=1.0     	57	74	92	9	9	0	0.864	0.554	0.642	0.418	0.435	0.864	0.579	0.565	0.418
4.0_64.0	1.7	0.6	>=0.7_0.75	114	201	249	18	18	0	0.864	0.553	0.624	0.417	0.362	0.864	0.51	0.638	0.412
8.0_64.0	1.4	0.3	>=0.1_0.125	213	5187	8127	51	47	4	0.807	0.61	0.614	0.417	0.039	0.807	0.074	0.961	0.509
4.0_64.0	0.6	0.9	>=0.1_0.125	176	605	20800	220	84	136	0.444	0.972	0.962	0.416	0.225	0.444	0.299	0.775	0.409
4.0_64.0	1.5	0.1	>=0.25    	270	2521	3748	60	59	1	0.818	0.598	0.609	0.416	0.097	0.818	0.173	0.903	0.406
4.0_64.0	1.8	1.0	>=0.25    	270	2518	3751	60	59	1	0.818	0.598	0.609	0.416	0.097	0.818	0.173	0.903	0.4
8.0_64.0	1.7	0.6	>=0.25    	186	1524	2029	34	34	0	0.845	0.571	0.587	0.416	0.109	0.845	0.193	0.891	0.406
8.0_64.0	1.8	0.9	>=0.25    	186	1525	2028	34	34	0	0.845	0.571	0.587	0.416	0.109	0.845	0.193	0.891	0.397
8.0_64.0	1.5	0.6	>=0.1_0.125	215	5317	7997	49	47	2	0.814	0.601	0.605	0.415	0.039	0.814	0.074	0.961	0.516
4.0_64.0	1.5	0.0	>=0.5     	181	570	702	29	29	0	0.862	0.552	0.596	0.414	0.241	0.862	0.377	0.759	0.415
8.0_64.0	0.3	0.0	>=0.25    	94	47	3506	126	34	92	0.427	0.987	0.954	0.414	0.667	0.427	0.521	0.333	0.387
8.0_64.0	0.4	0.4	>=1.0     	22	8	85	22	6	16	0.5	0.914	0.781	0.414	0.733	0.5	0.594	0.267	0.414
8.0_64.0	1.5	0.0	>=0.25    	186	1532	2021	34	34	0	0.845	0.569	0.585	0.414	0.108	0.845	0.192	0.892	0.412
4.0_64.0	1.8	0.9	>=0.7_0.75	114	203	247	18	18	0	0.864	0.549	0.62	0.413	0.36	0.864	0.508	0.64	0.41
4.0_64.0	1.5	0.0	>=1.0     	57	75	91	9	9	0	0.864	0.548	0.638	0.412	0.432	0.864	0.576	0.568	0.412
8.0_64.0	1.5	0.0	>=1.0     	38	42	51	6	6	0	0.864	0.548	0.65	0.412	0.475	0.864	0.613	0.525	0.412
8.0_64.0	1.6	0.2	>=0.375   	151	421	520	25	25	0	0.858	0.553	0.601	0.411	0.264	0.858	0.404	0.736	0.406
4.0_64.0	1.5	0.9	>=0.1_0.125	299	7420	13985	97	84	13	0.755	0.653	0.655	0.408	0.039	0.755	0.074	0.961	0.522
4.0_64.0	1.6	0.3	>=0.375   	223	747	963	41	40	1	0.845	0.563	0.601	0.408	0.23	0.845	0.362	0.77	0.407
4.0_64.0	0.6	1.0	>=0.5     	90	28	1244	120	29	91	0.429	0.978	0.9	0.407	0.763	0.429	0.549	0.237	0.405
8.0_64.0	0.6	1.0	>=0.7_0.75	39	9	238	49	12	37	0.443	0.964	0.827	0.407	0.812	0.443	0.573	0.188	0.406
4.0_64.0	0.4	0.3	>=0.1_0.125	170	497	20908	226	84	142	0.429	0.977	0.967	0.406	0.255	0.429	0.32	0.745	0.395
8.0_64.0	0.6	1.0	>=0.375   	75	20	921	101	25	76	0.426	0.979	0.892	0.405	0.789	0.426	0.553	0.211	0.402
8.0_64.0	1.6	0.9	>=0.1_0.125	215	5442	7872	49	47	2	0.814	0.591	0.596	0.405	0.038	0.814	0.073	0.962	0.519
4.0_64.0	0.4	0.5	>=1.0     	31	11	155	35	9	26	0.47	0.934	0.802	0.404	0.738	0.47	0.574	0.262	0.404
4.0_64.0	0.5	0.6	>=0.1_0.125	170	539	20866	226	84	142	0.429	0.975	0.965	0.404	0.24	0.429	0.308	0.76	0.395
4.0_64.0	1.3	0.2	>=0.1_0.125	299	7504	13901	97	84	13	0.755	0.649	0.651	0.404	0.038	0.755	0.072	0.962	0.489
8.0_64.0	1.6	0.2	>=0.5     	122	324	370	18	18	0	0.871	0.533	0.59	0.404	0.274	0.871	0.417	0.726	0.404
4.0_64.0	1.7	0.6	>=0.375   	223	756	954	41	40	1	0.845	0.558	0.596	0.403	0.228	0.845	0.359	0.772	0.395
8.0_64.0	0.6	1.0	>=0.5     	60	19	675	80	18	62	0.429	0.973	0.881	0.402	0.759	0.429	0.548	0.241	0.398
8.0_64.0	1.7	0.6	>=0.7_0.75	76	114	133	12	12	0	0.864	0.538	0.624	0.402	0.4	0.864	0.547	0.6	0.398
8.0_64.0	1.8	1.0	>=1.0     	38	43	50	6	6	0	0.864	0.538	0.642	0.402	0.469	0.864	0.608	0.531	0.402
4.0_64.0	0.3	0.0	>=0.25    	137	88	6181	193	59	134	0.415	0.986	0.957	0.401	0.609	0.415	0.494	0.391	0.38
4.0_64.0	1.4	0.5	>=0.1_0.125	300	7645	13760	96	84	12	0.758	0.643	0.645	0.401	0.038	0.758	0.072	0.962	0.494
4.0_64.0	1.8	0.9	>=0.375   	223	759	951	41	40	1	0.845	0.556	0.595	0.401	0.227	0.845	0.358	0.773	0.391
4.0_64.0	1.5	0.8	>=0.1_0.125	303	7804	13601	93	84	9	0.765	0.635	0.638	0.4	0.037	0.765	0.071	0.963	0.513
4.0_64.0	1.8	0.9	>=1.0     	57	77	89	9	9	0	0.864	0.536	0.629	0.4	0.425	0.864	0.57	0.575	0.4
8.0_64.0	1.4	0.2	>=0.1_0.125	215	5516	7798	49	47	2	0.814	0.586	0.59	0.4	0.038	0.814	0.073	0.962	0.482
4.0_64.0	0.4	0.4	>=0.5     	92	49	1223	118	29	89	0.438	0.961	0.887	0.399	0.652	0.438	0.524	0.348	0.391
4.0_64.0	0.6	1.0	>=0.375   	110	31	1679	154	40	114	0.417	0.982	0.906	0.399	0.78	0.417	0.543	0.22	0.394
8.0_64.0	0.6	1.0	>=0.25    	90	39	3514	130	34	96	0.409	0.989	0.955	0.398	0.698	0.409	0.516	0.302	0.388
8.0_64.0	1.6	0.2	>=0.7_0.75	76	115	132	12	12	0	0.864	0.534	0.621	0.398	0.398	0.864	0.545	0.602	0.397
4.0_64.0	1.5	0.0	>=0.375   	223	766	944	41	40	1	0.845	0.552	0.591	0.397	0.225	0.845	0.355	0.775	0.394
8.0_64.0	0.4	0.4	>=0.5     	62	32	662	78	18	60	0.443	0.954	0.868	0.397	0.66	0.443	0.53	0.34	0.385
8.0_64.0	1.5	0.5	>=0.1_0.125	215	5571	7743	49	47	2	0.814	0.582	0.586	0.396	0.037	0.814	0.071	0.963	0.491
8.0_64.0	1.7	0.5	>=0.375   	151	436	505	25	25	0	0.858	0.537	0.587	0.395	0.257	0.858	0.396	0.743	0.385
4.0_64.0	0.4	0.4	>=0.7_0.75	59	24	426	73	18	55	0.447	0.947	0.833	0.394	0.711	0.447	0.549	0.289	0.39
4.0_64.0	1.6	0.3	>=0.25    	270	2656	3613	60	59	1	0.818	0.576	0.588	0.394	0.092	0.818	0.165	0.908	0.384
4.0_64.0	1.7	0.6	>=1.0     	57	78	88	9	9	0	0.864	0.53	0.625	0.394	0.422	0.864	0.567	0.578	0.394
4.0_64.0	1.8	0.9	>=0.25    	270	2660	3609	60	59	1	0.818	0.576	0.588	0.394	0.092	0.818	0.165	0.908	0.372
8.0_64.0	1.8	0.8	>=0.375   	151	438	503	25	25	0	0.858	0.535	0.585	0.393	0.256	0.858	0.394	0.744	0.37
4.0_64.0	1.7	0.6	>=0.25    	270	2668	3601	60	59	1	0.818	0.574	0.587	0.392	0.092	0.818	0.165	0.908	0.375
8.0_64.0	0.4	0.4	>=0.375   	75	32	909	101	25	76	0.426	0.966	0.881	0.392	0.701	0.426	0.53	0.299	0.379
8.0_64.0	1.6	0.2	>=1.0     	38	44	49	6	6	0	0.864	0.527	0.635	0.391	0.463	0.864	0.603	0.537	0.391
4.0_64.0	1.8	0.8	>=0.5     	181	600	672	29	29	0	0.862	0.528	0.576	0.39	0.232	0.862	0.366	0.768	0.379
8.0_64.0	0.3	0.2	>=1.0     	20	6	87	24	6	18	0.455	0.935	0.781	0.39	0.769	0.455	0.572	0.231	0.39
8.0_64.0	1.6	0.2	>=0.25    	186	1615	1938	34	34	0	0.845	0.545	0.563	0.39	0.103	0.845	0.184	0.897	0.392
8.0_64.0	1.7	0.5	>=0.25    	186	1617	1936	34	34	0	0.845	0.545	0.562	0.39	0.103	0.845	0.184	0.897	0.376
8.0_64.0	1.7	0.5	>=0.5     	122	334	360	18	18	0	0.871	0.519	0.578	0.39	0.268	0.871	0.41	0.732	0.382
8.0_64.0	1.8	0.8	>=0.5     	122	334	360	18	18	0	0.871	0.519	0.578	0.39	0.268	0.871	0.41	0.732	0.365
4.0_64.0	1.3	0.1	>=0.1_0.125	300	7889	13516	96	84	12	0.758	0.631	0.634	0.389	0.037	0.758	0.071	0.963	0.467
8.0_64.0	0.5	0.8	>=1.0     	19	4	89	25	6	19	0.432	0.957	0.788	0.389	0.826	0.432	0.567	0.174	0.389
8.0_64.0	1.8	0.8	>=0.25    	186	1619	1934	34	34	0	0.845	0.544	0.562	0.389	0.103	0.845	0.184	0.897	0.365
4.0_64.0	0.5	0.7	>=0.7_0.75	58	23	427	74	18	56	0.439	0.949	0.833	0.388	0.716	0.439	0.544	0.284	0.386
8.0_64.0	0.5	0.7	>=0.375   	74	30	911	102	25	77	0.42	0.968	0.882	0.388	0.712	0.42	0.528	0.288	0.38
4.0_64.0	0.5	0.7	>=0.5     	89	47	1225	121	29	92	0.424	0.963	0.887	0.387	0.654	0.424	0.514	0.346	0.38
4.0_64.0	0.6	1.0	>=0.25    	132	80	6189	198	59	139	0.4	0.987	0.958	0.387	0.623	0.4	0.487	0.377	0.38
8.0_64.0	1.6	0.8	>=0.1_0.125	215	5688	7626	49	47	2	0.814	0.573	0.577	0.387	0.036	0.814	0.069	0.964	0.491
4.0_64.0	1.5	0.0	>=0.25    	270	2709	3560	60	59	1	0.818	0.568	0.58	0.386	0.091	0.818	0.164	0.909	0.372
4.0_64.0	1.6	0.2	>=0.5     	181	606	666	29	29	0	0.862	0.524	0.572	0.386	0.23	0.862	0.363	0.77	0.381
8.0_64.0	0.4	0.4	>=0.25    	88	51	3502	132	34	98	0.4	0.986	0.951	0.386	0.633	0.4	0.49	0.367	0.361
8.0_64.0	0.5	0.7	>=0.5     	60	30	664	80	18	62	0.429	0.957	0.868	0.386	0.667	0.429	0.522	0.333	0.376
4.0_64.0	0.3	0.2	>=1.0     	29	9	157	37	9	28	0.439	0.946	0.802	0.385	0.763	0.439	0.557	0.237	0.385
4.0_64.0	1.5	0.7	>=0.1_0.125	305	8238	13167	91	84	7	0.77	0.615	0.618	0.385	0.036	0.77	0.069	0.964	0.485
4.0_64.0	0.4	0.4	>=0.375   	109	50	1660	155	40	115	0.413	0.971	0.896	0.384	0.686	0.413	0.516	0.314	0.371
4.0_64.0	1.6	0.2	>=0.7_0.75	114	216	234	18	18	0	0.864	0.52	0.598	0.384	0.345	0.864	0.493	0.655	0.378
8.0_64.0	0.3	0.0	>=0.1_0.125	107	283	13031	157	47	110	0.405	0.979	0.968	0.384	0.274	0.405	0.327	0.726	0.368
4.0_64.0	0.5	0.8	>=0.7_0.75	54	12	438	78	18	60	0.409	0.973	0.845	0.382	0.818	0.409	0.545	0.182	0.381
4.0_64.0	1.7	0.5	>=0.5     	181	611	661	29	29	0	0.862	0.52	0.568	0.382	0.229	0.862	0.362	0.771	0.378
8.0_64.0	0.5	0.7	>=0.7_0.75	39	15	232	49	12	37	0.443	0.939	0.809	0.382	0.722	0.443	0.549	0.278	0.38
8.0_64.0	1.8	0.9	>=0.7_0.75	76	119	128	12	12	0	0.864	0.518	0.609	0.382	0.39	0.864	0.537	0.61	0.38
4.0_64.0	1.4	0.4	>=0.1_0.125	300	8068	13337	96	84	12	0.758	0.623	0.626	0.381	0.036	0.758	0.069	0.964	0.47
8.0_64.0	0.5	0.7	>=0.25    	87	51	3502	133	34	99	0.395	0.986	0.951	0.381	0.63	0.395	0.486	0.37	0.361
4.0_64.0	0.5	0.7	>=0.375   	108	49	1661	156	40	116	0.409	0.971	0.896	0.38	0.688	0.409	0.513	0.312	0.372
4.0_64.0	1.6	1.0	>=0.1_0.125	306	8416	12989	90	84	6	0.773	0.607	0.61	0.38	0.035	0.773	0.067	0.965	0.499
8.0_64.0	0.4	0.5	>=1.0     	20	7	86	24	6	18	0.455	0.925	0.774	0.38	0.741	0.455	0.564	0.259	0.38
8.0_64.0	1.4	0.1	>=0.1_0.125	215	5773	7541	49	47	2	0.814	0.566	0.571	0.38	0.036	0.814	0.069	0.964	0.452
8.0_64.0	1.7	0.6	>=1.0     	38	45	48	6	6	0	0.864	0.516	0.628	0.38	0.458	0.864	0.599	0.542	0.38
4.0_64.0	0.4	0.6	>=1.0     	27	5	161	39	9	30	0.409	0.97	0.81	0.379	0.844	0.409	0.551	0.156	0.379
8.0_64.0	0.4	0.4	>=0.7_0.75	39	16	231	49	12	37	0.443	0.935	0.806	0.378	0.709	0.443	0.545	0.291	0.374
4.0_64.0	1.7	0.5	>=0.7_0.75	114	219	231	18	18	0	0.864	0.513	0.593	0.377	0.342	0.864	0.49	0.658	0.376
4.0_64.0	1.8	0.8	>=0.7_0.75	114	219	231	18	18	0	0.864	0.513	0.593	0.377	0.342	0.864	0.49	0.658	0.371
8.0_64.0	1.6	0.1	>=0.375   	151	454	487	25	25	0	0.858	0.518	0.571	0.376	0.25	0.858	0.387	0.75	0.371
8.0_64.0	0.6	1.0	>=0.1_0.125	106	353	12961	158	47	111	0.402	0.973	0.962	0.375	0.231	0.402	0.293	0.769	0.379
8.0_64.0	1.5	0.4	>=0.1_0.125	215	5847	7467	49	47	2	0.814	0.561	0.566	0.375	0.035	0.814	0.067	0.965	0.46
8.0_64.0	1.6	0.1	>=0.5     	122	344	350	18	18	0	0.871	0.504	0.566	0.375	0.262	0.871	0.403	0.738	0.375
4.0_64.0	0.3	0.1	>=1.0     	29	11	155	37	9	28	0.439	0.934	0.793	0.373	0.725	0.439	0.547	0.275	0.373
4.0_64.0	0.5	0.7	>=0.25    	128	97	6172	202	59	143	0.388	0.985	0.955	0.373	0.569	0.388	0.461	0.431	0.356
